movie,year3:15,1986
Nur Hossain Bolai,1986
"Rozina, Wasim, Ilias Kanchan, Anjana",1986
,1986
,1986
,1986
,1986
Miss Bangkok,1986
"Iqbal Akhter, Nur Uddin Jahangir",1986
Bobita,1986
,1986
,1986
,1986
,1986
Oshanti,1986
A. J. Mintu,1986
"Shabana, Alamgir, Jashim, Natun",1986
,1986
,1986
,1986
,1986
Chapa Dangar Bou,1986
Razzak,1986
"Shabana, Bappa Raz, Aruna Biswas",1986
,1986
,1986
,1986
,1986
Ful Shojja,1986
Subhash Dutta,1986
"Razzak, Bobita",1986
,1986
,1986
,1986
,1986
Shiri Forhad,1986
Abdus Samad,1986
"Alamgir, Shabana",1986
,1986
,1986
,1986
,1986
Dhormo Amar Ma,1986
Dewan Nazrul,1986
Jashim,1986
,1986
,1986
,1986
,1986
Loraku,1986
Shahidul Islam Khokon,1986
"Sohel Rana, Rubel, Julia",1986
,1986
,1986
,1986
,1986
Toofan Mail,1986
Shafi Bikrampuri,1986
Razina,1986
,1986
,1986
,1986
,1986
Amie Ostad,1986
Azmal Huda Mithu,1986
Diti,1986
,1986
,1986
,1986
,1986
Julie,1986
Ashok Ghosh,1986
"Shabnam, Sohel Rana",1986
,1986
,1986
Come-back film of Shabnam to Bangladeshi cinema,1986
,1986
Khamosh,1986
,1986
"Sohel Rana, Bobita",1986
,1986
,1986
,1986
,1986
Hijack,1986
Chhotku Ahmed,1986
"Sohel Rana, Bobita",1986
,1986
[1],1986
1986,1986
Absolute Beginners,1986
Julien Temple,1986
"Patsy Kensit, David Bowie, James Fox, Sade",1986
Rock musical,1986
,1986
Biggles: Adventures in Time,1986
John Hough,1986
"Neil Dickson, Alex Hyde-White",1986
Adventure,1986
,1986
Captive,1986
Paul Mayersberg,1986
"Irina Brook, Oliver Reed",1986
Thriller,1986
,1986
Caravaggio,1986
Derek Jarman,1986
"Nigel Terry, Sean Bean, Tilda Swinton",1986
Drama,1986
Won the Silver Bear at Berlin,1986
Castaway,1986
Nicolas Roeg,1986
"Oliver Reed, Amanda Donohoe",1986
Drama,1986
,1986
Clockwise,1986
Christopher Morahan,1986
"John Cleese, Penelope Wilton",1986
Comedy,1986
,1986
Coming Up Roses,1986
Stephen Bayly,1986
"Ifan Huw Dafydd, Gillian Elisa, Mari Emlyn",1986
Comedy/drama,1986
,1986
Comrades,1986
Bill Douglas,1986
"Keith Allen, Dave Atkins",1986
Drama/historical,1986
Entered into the 37th Berlin International Film Festival,1986
Eat the Peach,1986
Peter Ormrod,1986
"Stephen Brennan, Eamon Morissey",1986
Comedy,1986
Co-production with ROI,1986
Fatherland,1986
Ken Loach,1986
"Gerulf Pannach, Fabienne Babe, Cristine Rose",1986
Drama,1986
,1986
Foreign Body,1986
Ronald Neame,1986
"Warren Mitchell, Victor Banerjee, Amanda Donohoe",1986
Comedy,1986
,1986
Gothic,1986
Ken Russell,1986
"Gabriel Byrne, Julian Sands",1986
Historical horror,1986
,1986
Half Moon Street,1986
Bob Swaim,1986
"Sigourney Weaver, Michael Caine",1986
Thriller,1986
,1986
Highlander,1986
Russell Mulcahy,1986
"Christopher Lambert, Sean Connery",1986
Fantasy,1986
,1986
Knights & Emeralds,1986
Ian Emes,1986
"Christopher Wild, Beverly Hills, Warren Mitchell",1986
Drama,1986
[1],1986
Labyrinth,1986
Jim Henson,1986
"David Bowie, Jennifer Connelly",1986
Fantasy,1986
,1986
Lady Jane,1986
Trevor Nunn,1986
"Helena Bonham Carter, Cary Elwes",1986
Historical drama,1986
,1986
Letters to an Unknown Lover,1986
Peter Duffell,1986
"Yves Beneyton, Cherie Lunghi",1986
Romance,1986
[2],1986
Link,1986
Richard Franklin,1986
"Elisabeth Shue, Terence Stamp",1986
Horror,1986
,1986
The Mission,1986
Roland Joffé,1986
"Robert De Niro, Jeremy Irons",1986
Drama,1986
"Multiple awards, including the Palme d'Or at the 1986 Cannes Film Festival",1986
Mona Lisa,1986
Neil Jordan,1986
"Bob Hoskins, Cathy Tyson, Michael Caine",1986
Crime drama,1986
Hoskins won the Best Actor award at the 1986 Cannes Film Festival.,1986
Rawhead Rex,1986
George Pavlou,1986
"Niall Tóibín, David Dukes",1986
Horror,1986
,1986
"Rita, Sue and Bob Too",1986
Alan Clarke,1986
"Michelle Holmes, Siobhan Finneran",1986
Drama,1986
,1986
Shanghai Surprise,1986
Jim Goddard,1986
"Madonna, Sean Penn",1986
Crime/drama,1986
,1986
Sid and Nancy,1986
Alex Cox,1986
"Gary Oldman, Chloe Webb",1986
Biopic,1986
,1986
Sky Bandits,1986
Zoran Perisic,1986
"Scott McGinnis, Miles Anderson",1986
Action/adventure,1986
,1986
Time After Time,1986
Bill Hays,1986
"John Gielgud, Googie Withers",1986
Comedy,1986
,1986
Wham! in China: Foreign Skies,1986
Lindsay Anderson,1986
"George Michael, Andrew Ridgeley",1986
Documentary,1986
,1986
When the Wind Blows,1986
Jimmy Murakami,1986
"John Mills, Peggy Ashcroft",1986
Drama/animated,1986
,1986
Witchboard,1986
Kevin Tenney,1986
"Tawny Kitaen, Stephen Nichols, Todd Allen",1986
Horror,1986
,1986
The Adventure of Faustus Bidgood,1986
Mike Jones,1986
"Robert Joy, Greg Malone, Mary Walsh, Cathy Jones",1986
,1986
Featuring CODCO members,1986
Anne Trister,1986
Léa Pool,1986
"Albane Guilhe, Louise Marleau, Hugues Quester, Lucie Laurier",1986
Drama,1986
"Genie Awards – Cinematography, Song; entered into the 36th Berlin International Film Festival",1986
Artie Shaw: Time Is All You've Got,1986
Brigitte Berman,1986
Artie Shaw,1986
Documentary,1986
Academy Award for Feature Documentary,1986
Bach and Broccoli (Bach et Bottine),1986
André Melançon,1986
"Mahée Paiement, Raymond Legault",1986
Children's,1986
,1986
The Boy in Blue,1986
Charles Jarrott,1986
"Nicolas Cage, Christopher Plummer, Cynthia Dale, David Naughton, Sean Sullivan",1986
Drama,1986
,1986
Bullies,1986
Paul Lynch,1986
"Jonathan Crombie, Janet-Laine Green, Olivia d'Abo",1986
Action drama,1986
,1986
Care Bears Movie II: A New Generation,1986
Dale Schott,1986
,1986
Feature animation,1986
,1986
City in Panic,1986
Robert Bouvier,1986
"David Adamson, Lee Ann Nestegard, Ed Chester, Peter Roberts",1986
Horror,1986
,1986
The Climb,1986
Donald Shebib,1986
"Bruce Greenwood, Kenneth Welsh, Ken Pogue",1986
Adventure drama,1986
,1986
Confidential,1986
Bruce Pittman,1986
"Neil Munro, August Schellenberg, Chapelle Jaffe",1986
"Crime drama, film noir",1986
,1986
Creole Connections,1986
Alain d'Aix,1986
,1986
Documentary,1986
,1986
Dancing in the Dark,1986
Leon Marr,1986
"Martha Henry, Richard Monette, Rosemary Dunsmore, Neil Munro",1986
Drama,1986
,1986
Debonair Dancers,1986
Alison Nigh-Strelich,1986
,1986
Documentary,1986
,1986
The Decline of the American Empire (Le Déclin de l'empire américain),1986
Denys Arcand,1986
"Rémy Girard, Dorothée Berryman, Pierre Curzi, Louise Portal, Gabriel Arcand, Dominique Michel",1986
Drama,1986
AV Preservation Trust Masterwork,1986
Evixion,1986
Bashar Shbib,1986
,1986
Docudrama,1986
,1986
Flying,1986
Paul Lynch,1986
,1986
Drama,1986
,1986
The Great Land of Small,1986
Vojtěch Jasný,1986
"Karin Elkin, Michael J. Anderson, Ken Roberts",1986
Children's film,1986
From the Tales for All series,1986
La Guêpe,1986
Gilles Carle,1986
,1986
Drama,1986
,1986
Hyper Sapien: People from Another Star,1986
Peter R. Hunt,1986
,1986
Science fiction,1986
,1986
I Need a Man Like You to Make My Dreams Come True,1986
"Kalli Paakspuu, Daria Stermac",1986
"Sheila Costick, Helen Porter, The Clichettes",1986
Short comedy,1986
,1986
In the Shadow of the Wind (Les Fous de Bassan),1986
Yves Simoneau,1986
"Steve Banner, Marie Tifo, Lothaire Bluteau",1986
Drama,1986
Entered into the 37th Berlin International Film Festival,1986
In This Corner,1986
Atom Egoyan,1986
"Robert Wisden, Patrick Tierney",1986
Drama,1986
,1986
Intimate Power (Pouvoir intime),1986
Yves Simoneau,1986
"Marie Tifo, Pierre Curzi, Jacques Godin, Robert Gravel",1986
Crime drama,1986
,1986
Iron Eagle,1986
Sidney J. Furie,1986
"Louis Gossett Jr., Jason Gedrick, Tim Thomerson, Larry B. Scott, Caroline Lagerfelt",1986
Drama,1986
Canada-Israel co-production made with U.S. financing,1986
It's a Party!,1986
Peg Campbell,1986
,1986
Short comedy-drama,1986
,1986
John and the Missus,1986
Gordon Pinsent,1986
"Gordon Pinsent, Jackie Burroughs, Timothy Webber",1986
Drama,1986
Screenplay by Gordon Pinsent based on his own novel.,1986
Lost!,1986
Peter Rowe,1986
"Kenneth Welsh, Helen Shaver, Michael Hogan",1986
Drama,1986
,1986
Meatballs III: Summer Job,1986
George Mendeluk,1986
,1986
Comedy,1986
,1986
Nion in the Kabaret de La Vita,1986
Jeremy Podeswa,1986
"Ian ""Nion"" Wallace",1986
Short drama,1986
,1986
The Park Is Mine,1986
Steven Hilliard Stern,1986
,1986
Drama,1986
Richard Cardinal: Cry from a Diary of a Métis Child,1986
Alanis Obomsawin,1986
,1986
Documentary,1986
,1986
Separate Vacations,1986
Michael Anderson,1986
"David Naughton, Jennifer Dale, Lally Cadeau",1986
Sex comedy,1986
,1986
Sitting in Limbo,1986
John N. Smith,1986
"Patricia Dillon, Fabian Gibbs",1986
National Film Board drama,1986
,1986
Sword of Gideon,1986
Michael Anderson,1986
,1986
Drama,1986
,1986
Toby McTeague,1986
Jean-Claude Lord,1986
"Yannick Bisson, Winston Rekert",1986
Drama,1986
,1986
Transitions,1986
"Colin Low, Tony Ianzelo",1986
,1986
Documentary,1986
Zombie Nightmare,1986
Jack Bravman,1986
,1986
Horror,1986
,1986
"Look for List of Chinese films of 1986 on one of Wikipedia's sister projects: Wiktionary (dictionary) Wikibooks (textbooks) Wikiquote (quotations) Wikisource (library) Wikiversity (learning resources) Commons (media) Wikivoyage (travel guide) Wikinews (news source) Wikidata (linked database) Wikipedia does not have an article with this exact name. Please search for List of Chinese films of 1986 in Wikipedia to check for alternative titles or spellings. Log in or create an account to start the List of Chinese films of 1986 article, alternatively use the Article Wizard, or add a request for it. Search for ""List of Chinese films of 1986"" in existing articles. Look for pages within Wikipedia that link to this title. Other reasons this message may be displayed: If a page was recently created here, it may not be visible yet because of a delay in updating the database; wait a few minutes or try the purge function. Titles on Wikipedia are case sensitive except for the first character; please check alternative capitalizations and consider adding a redirect here to the correct title. If the page has been deleted, check the deletion log, and see Why was the page I created deleted?.",1986
,1986
Wiktionary (dictionary),1986
,1986
Wikibooks (textbooks),1986
,1986
Wikiquote (quotations),1986
,1986
Wikisource (library),1986
,1986
Wikiversity (learning resources),1986
,1986
Commons (media),1986
,1986
Wikivoyage (travel guide),1986
,1986
Wikinews (news source),1986
,1986
Wikidata (linked database),1986
"Look for List of Filipino films of 1986 on one of Wikipedia's sister projects: Wiktionary (dictionary) Wikibooks (textbooks) Wikiquote (quotations) Wikisource (library) Wikiversity (learning resources) Commons (media) Wikivoyage (travel guide) Wikinews (news source) Wikidata (linked database) Wikipedia does not have an article with this exact name. Please search for List of Filipino films of 1986 in Wikipedia to check for alternative titles or spellings. Log in or create an account to start the List of Filipino films of 1986 article, alternatively use the Article Wizard, or add a request for it. Search for ""List of Filipino films of 1986"" in existing articles. Look for pages within Wikipedia that link to this title. Other reasons this message may be displayed: If a page was recently created here, it may not be visible yet because of a delay in updating the database; wait a few minutes or try the purge function. Titles on Wikipedia are case sensitive except for the first character; please check alternative capitalizations and consider adding a redirect here to the correct title. If the page has been deleted, check the deletion log, and see Why was the page I created deleted?.",1986
,1986
Wiktionary (dictionary),1986
,1986
Wikibooks (textbooks),1986
,1986
Wikiquote (quotations),1986
,1986
Wikisource (library),1986
,1986
Wikiversity (learning resources),1986
,1986
Commons (media),1986
,1986
Wikivoyage (travel guide),1986
,1986
Wikinews (news source),1986
,1986
Wikidata (linked database),1986
"Look for List of Assamese films of 1986 on one of Wikipedia's sister projects: Wiktionary (dictionary) Wikibooks (textbooks) Wikiquote (quotations) Wikisource (library) Wikiversity (learning resources) Commons (media) Wikivoyage (travel guide) Wikinews (news source) Wikidata (linked database) Wikipedia does not have an article with this exact name. Please search for List of Assamese films of 1986 in Wikipedia to check for alternative titles or spellings. Log in or create an account to start the List of Assamese films of 1986 article, alternatively use the Article Wizard, or add a request for it. Search for ""List of Assamese films of 1986"" in existing articles. Look for pages within Wikipedia that link to this title. Other reasons this message may be displayed: If a page was recently created here, it may not be visible yet because of a delay in updating the database; wait a few minutes or try the purge function. Titles on Wikipedia are case sensitive except for the first character; please check alternative capitalizations and consider adding a redirect here to the correct title. If the page has been deleted, check the deletion log, and see Why was the page I created deleted?.",1986
,1986
Wiktionary (dictionary),1986
,1986
Wikibooks (textbooks),1986
,1986
Wikiquote (quotations),1986
,1986
Wikisource (library),1986
,1986
Wikiversity (learning resources),1986
,1986
Commons (media),1986
,1986
Wikivoyage (travel guide),1986
,1986
Wikinews (news source),1986
,1986
Wikidata (linked database),1986
"Look for List of Indian Bengali films of 1986 on one of Wikipedia's sister projects: Wiktionary (dictionary) Wikibooks (textbooks) Wikiquote (quotations) Wikisource (library) Wikiversity (learning resources) Commons (media) Wikivoyage (travel guide) Wikinews (news source) Wikidata (linked database) Wikipedia does not have an article with this exact name. Please search for List of Indian Bengali films of 1986 in Wikipedia to check for alternative titles or spellings. Log in or create an account to start the List of Indian Bengali films of 1986 article, alternatively use the Article Wizard, or add a request for it. Search for ""List of Indian Bengali films of 1986"" in existing articles. Look for pages within Wikipedia that link to this title. Other reasons this message may be displayed: If a page was recently created here, it may not be visible yet because of a delay in updating the database; wait a few minutes or try the purge function. Titles on Wikipedia are case sensitive except for the first character; please check alternative capitalizations and consider adding a redirect here to the correct title. If the page has been deleted, check the deletion log, and see Why was the page I created deleted?.",1986
,1986
Wiktionary (dictionary),1986
,1986
Wikibooks (textbooks),1986
,1986
Wikiquote (quotations),1986
,1986
Wikisource (library),1986
,1986
Wikiversity (learning resources),1986
,1986
Commons (media),1986
,1986
Wikivoyage (travel guide),1986
,1986
Wikinews (news source),1986
,1986
Wikidata (linked database),1986
1986Rank,1986
Title,1986
Cast,1986
1.,1986
Karma,1986
"Dilip Kumar, Nutan, Naseeruddin Shah, Jackie Shroff, Anil Kapoor, Sridevi, Poonam Dhillon, Shakti Kapoor, Dara Singh, Anupam Kher",1986
2.,1986
Nagina,1986
"Sridevi, Rishi Kapoor, Prem Chopra, Amrish Puri",1986
3.,1986
Aakhree Raasta,1986
"Amitabh Bachchan, Jayaprada, Sridevi, Sadashiv Amrapurkar, Anupam Kher",1986
4.,1986
Janbaaz,1986
"Feroz Khan, Anil Kapoor, Dimple Kapadia, Sridevi, Rekha, Amrish Puri",1986
5.,1986
Naam,1986
"Sanjay Dutt, Kumar Gaurav, Amrita Singh, Poonam Dhillon, Nutan, Akash Khurana, Paresh Rawal",1986
6.,1986
Ilzaam,1986
"Govinda, Neelam Kothari, Shashi Kapoor, Shatrughan Sinha, Anita Raj, Raj Kiran",1986
7.,1986
Swarag Se Sunder,1986
"Jeetendra, Mithun Chakraborty, Jayaprada, Padmini Kolhapure, Prem Chopra, Kader Khan",1986
8.,1986
Chameli Ki Shaadi,1986
"Anil Kapoor, Amrita Singh, Om Prakash",1986
9.,1986
Amrit,1986
"Rajesh Khanna, Smita Patil, Aruna Irani",1986
10.,1986
Love 86,1986
"Govinda, Rohan Kapoor, Farah, Neelam Kothari, Tanuja, Asrani, Shafi Inamdar",1986
11.,1986
Naache Mayuri,1986
"Sudha Chandran, Shekhar Suman",1986
Aadamkhor,1986
Joginder,1986
"Joginder Shelly, Neelam Mehra, Nazneen",1986
,1986
,1986
Aag Aur Shola,1986
K. Bapaiah,1986
"Shoma Anand, Asrani, Bindu",1986
,1986
,1986
Aakhree Raasta,1986
,1986
"Amitabh Bachchan, Sridevi, Jaya Prada, Sadashiv Amrapurkar, Anupam Kher",1986
,1986
,1986
Aap Ke Saath,1986
J. Om Prakash,1986
"Smita Patil, Anil Kapoor, Rati Agnihotri",1986
"Drama, Family",1986
,1986
Aashiana,1986
Mahesh Bhatt,1986
"Mark Zubair, Deepti Naval, Soni Razdan",1986
,1986
,1986
Adhikar,1986
"Chitrayug, Vijay Sadanah",1986
"Rajesh Khanna, Tina Munim, Zarina Wahab",1986
,1986
,1986
Aisa Pyaar Kahan,1986
Vijay Sadanah,1986
"Jeetendra, Jayapradha, Mithun Chakraborty",1986
,1986
,1986
Albela,1986
,1986
,1986
Romance,1986
,1986
Allah Rakha,1986
Ketan M. Desai,1986
"Jackie Shroff, Shammi Kapoor, Waheeda Rehman, Dimple Kapadia, Meenakshi Seshadri",1986
,1986
,1986
Amma,1986
,1986
,1986
,1986
,1986
Amrit,1986
Mohan Kumar,1986
"Rajesh Khanna, Smita Patil, Aruna Irani",1986
"Drama, Family",1986
,1986
Anaadi Anant,1986
Prakash Jha,1986
"Surekha Sikri, Vasant Jasaljar, Suman Kumar",1986
,1986
,1986
Andaz Pyaar Ka,1986
,1986
Neelam,1986
,1986
,1986
Andheri Raat Mein Diya Tere Haath Mein,1986
Dada Kondke,1986
"Dada Kondke, Usha Chavan, Dina Pathak",1986
,1986
,1986
Angaaray,1986
Rajesh Seth,1986
"Rajesh Khanna, Smita Patil, Raj Babbar",1986
"Adventure, Crime, Romance",1986
,1986
Ankush,1986
N. Chandra,1986
"Nana Patekar, Rabia Amin, Raja Bundela",1986
Drama,1986
,1986
Anokha Insaan,1986
,1986
"T.P. Jain, Padma Khanna",1986
,1986
,1986
Anokha Rishta,1986
I.V. Sasi,1986
"Rajesh Khanna, Smita Patil, Sabeeha",1986
Drama,1986
,1986
Anubhav,1986
Kashinath,1986
"Shekhar Suman, Padmini Kolhapure, Padma Khanna",1986
"Comedy, Drama",1986
,1986
Asli Naqli,1986
Sudershan Nag,1986
"Shatrughan Sinha, Rajnikanth, Anita Raj",1986
,1986
,1986
Avinash,1986
Umesh Mehra,1986
"Mithun Chakraborty, Poonam Dhillon, Bindiya Goswami",1986
"Action, Crime, Drama",1986
,1986
Baat Ban Jaye,1986
Bharat Rangachary,1986
"Zeenat Aman, Amol Palekar, Utpal Dutt",1986
,1986
,1986
Babul,1986
Govind Moonis,1986
"Aakash, Brahmachari, Shreechand Makhija",1986
Drama,1986
,1986
Badkaar,1986
,1986
Sadhana Singh,1986
,1986
,1986
Bhagwaan Dada,1986
J. Om Prakash,1986
"Rajnikanth, Rakesh Roshan, Sridevi",1986
,1986
,1986
Bhai Ka Dushman Bhai,1986
Sudesh Issar,1986
"Puneet Issar, Suresh Oberoi, Talluri Rameshwari",1986
,1986
,1986
Car Thief,1986
Sameer Malkan,1986
"Suneil Anand, Vijayata Pandit, Kevin Mukherji",1986
,1986
,1986
Chambal Ka Badshah,1986
S. Dinesh,1986
"Danny Denzongpa, Roma Manik, Raj Kiran",1986
,1986
,1986
Chameli Ki Shaadi,1986
Basu Chatterjee,1986
"Anil Kapoor, Amrita Singh, Om Prakash",1986
"Comedy, Drama, Romance",1986
,1986
Chhota Aadmi,1986
Krishnakant,1986
"Naresh Kanodiya, Komal Mahuvakar, Jayshree T.",1986
,1986
,1986
Congregation,1986
Muzaffar Ali,1986
"Shabana Azmi, Farooq Shaikh, Rohini Hattangadi",1986
Drama,1986
,1986
Dahleez,1986
Ravi Chopra,1986
"Jackie Shroff, Raj Babbar, Meenakshi Sheshadri",1986
"Drama, Family, Action",1986
,1986
Daku Bijlee,1986
,1986
,1986
,1986
,1986
Dancing City,1986
,1986
,1986
Romance,1986
,1986
Dharm Adhikari,1986
,1986
"Dilip Kumar, Jeetendra, Sridevi, Pran",1986
,1986
,1986
Dilwaala,1986
K. Murali Mohana Rao,1986
"Smita Patil, Mithun Chakraborty, Meenakshi Seshadri, Shakti Kapoor, Dulari, Pran",1986
,1986
,1986
Dosti Dushmani,1986
T. Rama Rao,1986
"Jeetendra, Rishi Kapoor, Bhanupriya, Poonam Dhillon, Pran",1986
,1986
,1986
Durgaa Maa,1986
K.S. Reddy,1986
"Beena Banerjee, Shubha Khote, Raj Kiran",1986
,1986
,1986
Duty,1986
Ravikant Nagaich,1986
"Arun Bakshi, Rakesh Bedi, Govinda",1986
,1986
,1986
Ek Aur Sikander,1986
Bhaskar Shetty,1986
"Rati Agnihotri, Mithun Chakraborty, Amrish Puri",1986
Action,1986
,1986
Ek Chadar Maili Si,1986
Sukhwant Dhadda,1986
"Hema Malini, Rishi Kapoor, Poonam Dhillon",1986
Drama,1986
,1986
Ek Main Aur Ek Tu,1986
Ravi Tandon,1986
"Shashi Kapoor, Rubina, Tanuja",1986
Romance,1986
,1986
Ek Pal,1986
,1986
"Shabana Azmi, Naseeruddin Shah, Farooq Shaikh",1986
Drama,1986
,1986
Ek Ruka Hua Faisla,1986
Basu Chatterjee,1986
"S.M. Zaheer, Deepak Kejriwal, Amitabh Srivastava, Pankaj Kapur, Annu Kapoor",1986
,1986
,1986
Fire,1986
Rajaram Vankudre Shantaram,1986
Padmini Kolhapure,1986
,1986
,1986
Genesis,1986
Mrinal Sen,1986
"Shabana Azmi, Naseeruddin Shah, Om Puri",1986
Drama,1986
,1986
Ghar Sansar,1986
K. Bapaiah,1986
"Jeetendra, Sridevi, Kader Khan",1986
"Family, Crime, Drama",1986
,1986
Haathon Ki Lakeeren,1986
,1986
"Sanjeev Kumar, Zeenat Aman, Jackie Shroff",1986
"Musical, Drama, Family",1986
,1986
Ilzaam,1986
,1986
"Govinda, Neelam Kothari, Shashi Kapoor, Shatrughan Sinha, Anita Raj, Raj Kiran",1986
"Romance, Drama",1986
,1986
Insaaf Ki Awaaz,1986
D. Rama Naidu,1986
"Rekha, Anil Kapoor, Richa Sharma",1986
Action,1986
,1986
Inteqam Ki Aag,1986
,1986
"Kaajal Kiran, Mahendra Sandhu",1986
,1986
,1986
Jaal,1986
Umesh Mehra,1986
"Jeetendra, Rekha, Vinod Mehra",1986
"Mystery, Thriller",1986
,1986
Jadu Nagari,1986
K. Shankar,1986
Sridevi,1986
,1986
,1986
Janbaaz,1986
Feroz Khan,1986
"Feroz Khan, Anil Kapoor, Dimple Kapadia, Sridevi, Rekha, Amrish Puri",1986
"Action, Drama",1986
,1986
Jeeva,1986
Raj N. Sippy,1986
"Sanjay Dutt, Mandakini, Amjad Khan, Pran",1986
"Action, Thriller",1986
,1986
Jumbish: A Movement - The Movie,1986
Salahuddin Parvez,1986
"Padmini Kolhapure, Akbar Khan, Shafi Inamdar",1986
Romance,1986
,1986
Jwala,1986
Sudesh Issar,1986
"Puneet Issar, Goga Kapoor, Kamal Kapoor",1986
,1986
,1986
Kaanch Ki Deewar,1986
M.N. Yasin,1986
"Sanjeev Kumar, Smita Patil, Shakti Kapoor",1986
,1986
,1986
Kahan Kahan Se Guzar,1986
,1986
Anil Kapoor,1986
"Drama, Family",1986
,1986
Kala Dhanda Goray Log,1986
Sanjay Khan,1986
"Sunil Dutt, Sanjay Khan, Akbar Khan, Anita Raj, Amrita Singh",1986
"Action, Drama",1986
,1986
Karma,1986
Subhash Ghai,1986
"Dilip Kumar, Nutan, Naseeruddin Shah, Jackie Shroff, Anil Kapoor, Sridevi, Poonam Dhillon, Shakti Kapoor, Dara Singh, Anupam Kher",1986
"Action, Drama",1986
,1986
Karamdaata,1986
Shashilal Nair,1986
"Shammi Kapoor, Mithun Chakraborty, Amrita Singh",1986
,1986
,1986
Khamosh Nigahen,1986
,1986
"Rakesh Roshan, Deepti Naval",1986
,1986
,1986
Khel Mohabbat Ka,1986
Satish Duggal,1986
"Farooq Shaikh, Poonam Dhillon, Shakti Kapoor",1986
Romance,1986
,1986
Kirayadar,1986
Basu Chatterji,1986
"Raj Babbar, Padmini Kolhapure, Utpal Dutt",1986
"Comedy, Drama",1986
,1986
Kismatwala,1986
S.D. Narang,1986
"Mithun Chakraborty, Ranjeeta Kaur, Asha Parekh",1986
,1986
,1986
Krishna-Krishna,1986
Chandrakant,1986
"Birbal, Biswajeet, Sudhir Dalvi",1986
,1986
,1986
Love 86,1986
,1986
"Govinda, Rohan Kapoor, Farah, Neelam Kothari, Tanuja, Asrani, Shafi Inamdar",1986
,1986
,1986
Love and God,1986
K. Asif,1986
"Nimmi, Sanjeev Kumar, Jayant, Agha, Pran",1986
,1986
,1986
Maa Ki Saugandh,1986
Mukul Anand,1986
,1986
,1986
,1986
Main Balwaan,1986
Mukul Anand,1986
"Dharmendra, Mithun Chakraborty, Meenakshi Seshadri, Reeta Bhaduri",1986
,1986
,1986
Mangal Dada,1986
,1986
"Sunil Dutt, Reena Roy, Sarika",1986
,1986
,1986
Married Woman,1986
,1986
"Padmini Kolhapure, Jeetendra, Sridevi",1986
,1986
,1986
Mazloom,1986
C.P. Dixit,1986
"Bina, Feroz, Goga Kapoor",1986
"Action, Crime, Drama",1986
,1986
Mera Dharam,1986
Bapu,1986
"Jackie Shroff, Amrita Singh, Shakti Kapoor",1986
,1986
,1986
Mera Haque,1986
Ajay Kashyap,1986
"Sanjay Dutt, Anita Raj, Gulshan Grover",1986
,1986
,1986
Mohabbat Ki Kasam,1986
K. Pappu,1986
"Rajesh Khanna, Dharmendra, Anita Raj, Tanuja",1986
"Action, Drama",1986
,1986
Muddat,1986
K. Bapaiah,1986
"Mithun Chakraborty, Urmila Bhatt, Jaya Pradha",1986
"Action, Crime, Drama, Comedy",1986
,1986
Musafir,1986
Jabbar Patel,1986
"Rekha, Naseeruddin Shah, Moon Moon Sen",1986
Drama,1986
,1986
Naache Mayuri,1986
T. Rama Rao,1986
"Shekhar Suman, Sudha Chandran, Aruna Irani",1986
"Drama, Family",1986
,1986
Naam,1986
Mahesh Bhatt,1986
"Sanjay Dutt, Kumar Gaurav, Amrita Singh, Poonam Dhillon, Nutan, Akash Khurana, Paresh Rawal",1986
,1986
,1986
Nagina,1986
Harmesh Malhotra,1986
"Rishi Kapoor, Sridevi, Prem Chopra, Amrish Puri, Jagdeep",1986
"Fantasy, Romance",1986
,1986
Nain Mile Chain Kahan,1986
,1986
Kamal Kapoor,1986
,1986
,1986
Naseeb Apna Apna,1986
Rama Rao Tatineni,1986
"Rishi Kapoor, Farha Naaz",1986
,1986
,1986
Nasihat,1986
Aravind Sen,1986
"Rajesh Khanna, Shabana Azmi, Deepti Naval",1986
"Drama, Family",1986
,1986
New Delhi Times,1986
,1986
,1986
Drama,1986
,1986
Om,1986
,1986
"Rajesh Khanna, Mandakini",1986
Horror,1986
,1986
Pahunchey Huwe Log,1986
Johnny Walker,1986
"Shafi Inamdar, Rishi Kapoor, Meenakshi Seshadri, Shakti Kapoor",1986
Comedy,1986
,1986
Palay Khan,1986
Ashim S. Samanta,1986
"Jackie Shroff, Poonam Dhillon, Farha Naaz",1986
"Action, Thriller",1986
,1986
Panchavati,1986
Basu Bhattacharya,1986
"Akbar Khan, Deepti Naval, Suresh Oberoi",1986
,1986
,1986
Parampara,1986
Prakash Jha,1986
,1986
,1986
,1986
Patton Ki Bazi,1986
Ram Govind,1986
"Rajan Sippy, Khushboo, Swapna",1986
,1986
,1986
Peechha Karro,1986
Pankaj Parashar,1986
"Ravi Baswani, Kalpana Iyer, Amjad Khan",1986
"Comedy, Thriller",1986
,1986
Preeti,1986
Saawan Kumar,1986
"Prem Chopra, Rajiv Kapoor, Padmini Kolhapure",1986
Drama,1986
,1986
Pyaar Ka Sindoor,1986
Bapu,1986
"Somayajulu J.V., Jyoti, Anil Kapoor",1986
,1986
,1986
Pyaar Ke Do Pal,1986
Rajiv Mehra,1986
"Mithun Chakraborty, Jayapradha, Simple Kapadia",1986
,1986
,1986
Pyar Ho Gaya,1986
Girish Manukant,1986
"Avinash Wadhavan, Ranjeet Raj, Komal Mahuvakar",1986
Romance,1986
,1986
